id,log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,description,host_identity_verified,host_response_rate,instant_bookable,latitude,longitude,name,neighbourhood,review_scores_rating,thumbnail_url,zipcode,bedrooms,beds
13615270,150,Apartment,Entire home/apt,"{TV,Washer,""Cable TV"",Dryer,""Wireless Internet"",Kitchen,Essentials,""Free parking on premises"",Hangers,""Hair dryer"",""Hot water"",Iron,Gym,Elevator,""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Heating,""Family/kid friendly""}",6,1.5,Real Bed,moderate,FALSE,Boston,"LUXURY APT IN THE HEART OF THE GREAT CITY OF SAN FRANCISCO. FREE UNDERGROUND PARKING AVAILABLE. CLOSE TO THE CITY""S BEST RESTAURANTS, BARS, LOUNGES, CLUBS, ART GALLERIES, AND RETAIL STORES. UNIT ALSO COMES WITH SECURE UNDERGROUND PARKING. 24HR STATE OF THE ART GYM, AND ROOFTOP LOUNGE WITH VIEWS OF SAN FRANCISCO. WALKING DISTANCE TO ATT PARK FOR GIANTS GAMES. BRAND NEW 2 STORY 1.5 BATH LOFT, WITH THE MAIN BEDROOM UPSTAIRS, WITH A NICE PULL OUT SLEEPER SOFA IN THE LIVINGROOM AND QUEEN AIR MATTRESS IF NEEDED. THE PROPERTY IS LOCATED IN DOWNTOWN SF AND ACCESSIBLE TO ALL FORMS OF TRANSPORTATION WHICH IS  IN WALKING DISTANCE TO MOST TOURIST ATTRACTIONS, SHOPPING, AND DINNING. ROOFTOP AREAS WITH BBQ GRILLS, TV'S, FIREPLACE AND GAMES. EASY CHECK IN AND CHECK OUT. THERE IS ALSO A FULL KITCHEN, WIFI, CABLE AND 55"" TV WITH CABLE. FULL ACCESS TO ENTIRE PROPERTY. INCLUDED IS SECURE UNDERGROUND PARKING, STATE OF THE ART GYM AND ROOFTOP AMENITIES. I WILL BE AVAILABLE 24 HOURS A DAY FOR ANY ISSUES ALL",f,93%,f,42.35902,-71.06296,Perfect Location to Explore Boston,Beacon Hill,100,https://a0.muscache.com/im/pictures/488fbd4b-d24d-4c8c-9293-1b3e99e9c1f8.jpg?aki_policy=small,94103,1,3
457555,150,Condominium,Hotel room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Gym,Breakfast,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Private living room""}",1,1,Real Bed,flexible,FALSE,Boston,"Hi! I'm travelling for work and I'm looking to host a guest for the month of October in my BEAUTIFUL, SUPER SPACIOUS and very feminine apartment! This will be your getaway from the busy NYC life and into a whimsical and neat apartment that will be calm and quiet for when you're home. You can always reach me for tips and I'll be more than happy to help with suggestions for you get around the big apple during your stay. xxT",f,100%,f,42.28657,-71.13236,1bd Boston apt - Convenient & quiet,Roslindale,,https://a0.muscache.com/im/pictures/8f33176c-7327-47be-89bc-d1616167260a.jpg?aki_policy=small,10036,1,1
10132073,149,Apartment,Hotel room,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Smoking allowed"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,strict,TRUE,Boston,"Bedroom with a private bathroom: Very well appointed bedroom with  queen-size bed, night stands, dresser, desk, chair, TV and closet. Your very own bathroom. Washer/dryer in the building. Plenty of street parking.  Peaceful neighborhood, just half-mile from bustling Ventura Blvd. When we say 'spacious bedroom' we do mean you can swing a cat or two! Oh, but NO pets allowed! Welcome to our little balcony to enjoy a cuppa tea, a glass of wine or a smoke.  You are also welcome to the Living and Dining areas as well as the kitchen. If you let me know of your ETA, I'll try my best to be there in person to receive you and make you as comfortable as possible.  Breakfast things are in the kitchen - bread, butter, jam, cereals, coffee,tea, milk, eggs. Please help yourself, and don't forget to clean up after you! We are close to Universal Studios, NoHo Arts District, Burbank Airport, Disney Studios, Hollywood, Sunset Strip, Beverly Hills, Griffith Park, Hollywood Bowl and many other Los Angeles a",t,80%,t,42.32844,-71.09581,** Fort Hill Inn Private! Minutes to center!**,Roxbury,99,https://a0.muscache.com/im/pictures/8c398843-1160-4bd9-8243-5b70047a8733.jpg?aki_policy=small,91604,1,1
1742144,139,Apartment,Entire home/apt,"{""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed""}",2,1,Real Bed,strict,TRUE,Boston,"Roomy railroad apartment with colorful, eclectic comfort in the historical neighborhood of Washington Heights. Across from Highbridge Gardens and 20 minutes to Midtown, you'll stay in a bright private bedroom with hardwood floors, access to a full bathroom, open kitchen and Free WiFi.  ***Affordable Guided City Tours Also Available! A warm, open space to comfortably fit two guests interested in a cozy private room. Perfect for restful days and nights.  The space includes a full sized bed, two door closet, a 6-drawer chest, a body length mirror and an air conditioning window unit with fan. *TV now located in shared space. Shared kitchen and bathroom with occasional living room access. Conversation welcomed. If you have questions, need assistance or simply recommendations, I'll be here. Just let me know how I can help. By the way, I am also a Licensed New York City Tour Guide. I am experienced in escorting travelers on Day & Night Sightseeing Tours throughout Uptown and Downtown Manhatta",t,100%,t,42.36597,-71.05271,"Beautiful Boston North End spacious Light 2Bd, 1BA-2D",North End,94,https://a0.muscache.com/im/pictures/111909867/53271d06_original.jpg?aki_policy=small,10032,1,1
14873270,132,Apartment,Private room,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,""Buzzer/wireless intercom"",Washer,Dryer,Essentials,Shampoo}",2,1,Real Bed,flexible,TRUE,Boston,"Perfect for a single or a couple. Clean and spacious, lots of plants and natural light. Fully loaded kitchen. Down the block from the Cloisters and Fort Tryon Park. Block away from A and 1 trains, restaurants, bars and pubs. 1-2 week rental beg. 8/20 Lots of light and plants. Very colorfully and simply decorated.  Very comfortable. Access to one closet and the entire apartments as well Laundry Room. If you are taking the Apartment for the whole month or summer I will make 2 closets available.  All the kitchenware is also at your disposal and spices or condiments in the pantry and fridge. If guests arrive prior to 2 pm I will be here  to greet guests and answer any questions. I can come (as requested) on a weekly basis to water plants and manage any household issues if they come up.  I am available by phone and can come to the apt. or contact the Super if anything is needed. Great neighborhood.  Everything it at arms reach. Great nightlife, food, parks, culture, markets, pharmacies. (UR",t,,f,42.36413,-71.02991,HARBORSIDE-Walk to subway,East Boston,80,https://a0.muscache.com/im/pictures/95725724/24e2abfb_original.jpg?aki_policy=small,10040,0,1
12068,125,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets live on this property"",Cat(s),""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door""}",4,1,Real Bed,strict,FALSE,Boston,"You are not just our guest, but you are a member of our extended family. Because when you're here you're right at home THIS IS A BROWNSTONE SHARE APARTMENT BUILDING With Three large Rooms Each Room can accommodate up to three people Located in Brooklyn on Bushwick Ave Near East Williamsburg Hardwood Floors Stainless Steel Appliances in Fully equipped Kitchen Gold Package Cable TV Like Show time and HBO And Other On Demand A/C unit / Wirless Internet  One Brand New Full size BedRoom Set with sheets, pillows and blankets and a Brand New  Full size Sofa Futon  Great Backyard Area With Patio Furniture and Barbecue Grill Charcoal Smoker  Three Minute Walk to the J train at Halsey Street--4 stops to Manhattan  Two minute walk to the B26 and the B52  Twenty minutes away from JFK and LaGuardia Airport Within close proximity to Lower East Side, Village, Union Square, 34th St, 42nd St, Lower Manhattan - WTC Site, Century 21, Prospect Park, Fort Greene Park, Williamsburg, Bushwick, Greenpoint, Br",t,100%,f,42.35702,-71.06168,"Sunny Beacon Hill, corner unit top floor",Downtown,89,https://a0.muscache.com/im/pictures/4857798/91fb2e83_original.jpg?aki_policy=small,11221,1,2
16490513,122,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer}",2,1,Real Bed,flexible,FALSE,Boston,"Hi, One bedroom in highrise appartment complex, excellent transportation by bus and subway. Corner terrace with view of downtown NYC. Room is fully furnished with access everythink needed.",t,90%,f,42.33717,-71.05,Ensuite Private Room in Boston,South Boston,96,https://a0.muscache.com/im/pictures/21642292/37cddee8_original.jpg?aki_policy=small,10039,1,2
16802965,119,Apartment,Hotel room,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,strict,TRUE,Boston,"Quiet 1 room suite located in the heart of New York City amongst some of the best restaurants, bars, arts/culture, parks and tons more! Pleasant experience equipped with amenities for a comfy stay. Just a couple steps from all transportation and convenient shopping offering the ideal location for an exciting NY experience. *Elevator  *Laundry in Lobby (pay per use) *All cooking Utensils provided (+Electric Griddle) *Dishwasher * Large Cooling Fans & AC (central heating during winters) *Linens provided  *Towels & Washcloths (PLEASE DO NOT TAKE THEM HOME) *Hair Dryer * Iron *Small hair flat iron *32"" tv with cable *High Speed WiFi connection  *Take Out Menus & Community Attractions Listing Provided Guests also have access to the courtyard for relaxation purposes 8am-8pm ( Benches & Garden) No loud Noise!! Available by phone 24/7 to assist and answer any questions please feel free to contact any time. Location is conveniently seconds from museums, hair salons, nail salons, supermarkets, b",t,100%,f,42.34568,-71.07169,* Brownstone Classic South End,South End,88,https://a0.muscache.com/im/pictures/102844750/34c74090_original.jpg?aki_policy=small,10029,1,1
16186033,110,House,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials}",1,1,Real Bed,flexible,FALSE,Boston,"Hi there!  I have a very comfortable, affordable, and furnished room available for sublease from October 14th through December 1st. The room is located in the Van Nuys area and the cost would be $1000, which includes the room, private parking.",f,,f,42.23533,-71.13256,2bd APT 20min from Downtown Boston,Hyde Park,,https://a0.muscache.com/im/pictures/96983006/5c25be7f_original.jpg?aki_policy=small,91406,1,1
17497912,98,Apartment,Shared room,"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""Lock on bedroom door"",Hangers}",1,1,Real Bed,flexible,FALSE,Boston,"Sunny, spacious & comfy room in 4BR apt in the heart of Chelsea! The building is conveniently located 1 block from the subway & 1 block from the High Line. Plenty of restaurants, grocery stores & laundromats nearby. Good base to explore NYC or for a business trip. The room has a brand new queen-size Casper bed, 2 large windows w/ lots of natural sunlight & a closet for your use. The other occupants are 2 nice young professionals. We use the 4th room for AirBnb as well. LGBT+ guests welcome!",f,100%,t,42.32352,-71.10688,Studio w/ private entrance and bathroom,Jamaica Plain,,https://a0.muscache.com/im/pictures/b32e5bf7-2691-45f0-9d68-de8412b3d623.jpg?aki_policy=small,10011,1,1
8781837,95,Apartment,Hotel room,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Breakfast,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",2,1,Real Bed,flexible,TRUE,Boston,"My abode is known as bunny hill, it is pleasant, clean, comforting, and gives you the sense that you are in a magical land and has lots of positive energy! It is situated near so lots of cafes, restaurants, bars and boutique shopping",f,100%,f,42.31163,-71.06351,Beautiful 3 bedroom Dorchester MA,Dorchester,96,https://a0.muscache.com/im/pictures/96983006/5c25be7f_original.jpg?aki_policy=small,11206,0,1
4666794,90,Apartment,Private room,"{""Wireless Internet"",""Air conditioning"",Pool,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""Hair dryer"",""Laptop friendly workspace""}",2,1,Real Bed,moderate,TRUE,Boston,"Cute studio on Franklin Avenue in Los Angeles. Walking distance to restaurants, bars, coffee shops, and a grocery store. Located in hollywood and a short drive from Griffith park, Los Feliz, Weho, Silverlake, Echo Park and downtown. The apartment has a mini fridge and small stovetop, espresso machine, microwave and toaster oven. The building is very safe and secure. Great for a couple of friends on vacation to explore LA.",f,100%,t,42.34995,-71.13427,I bdrm in Boston/Allston/Brookline,Allston,,https://a0.muscache.com/im/pictures/10c77cd4-ece4-4c56-b260-b9e4a180c64a.jpg?aki_policy=small,90028,0,1
4588783,90,Apartment,Entire home/apt,"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,""Dishes and silverware"",Stove,""Single level home"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Wide doorway"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Step-free access"",""Wide doorway"",""Fixed grab bars for shower & toilet"",""Wide entryway""}",2,1,Real Bed,strict,FALSE,Boston,"We are at Brooklyn, to MTA Subway just 10min, to lundry 5min, to chinese style restaurant and chinese style supermarket 5min, new house 1year old, clean and bright room, please contact us for more information, Thank you and have nice trip.",f,,f,42.34125,-71.07604,furnished 1 bed apartment copley #5,South End,94,https://a0.muscache.com/im/pictures/794d2f77-65d6-49f5-b38a-d33cdc00643f.jpg?aki_policy=small,11219,1,2
